股票代码,股票名称,综合评分,技术面评分,基本面评分,筹码面评分,热门板块评分,权重配置
002648,卫星化学,7.09,7.5,5.4,5.5,5.0,技术
600094,大名城,7.09,7.5,5.4,5.5,5.0,技术
600841,动力新科,7.09,7.5,5.4,5.5,5.0,技术
002715,登云股份,7.08,7.0,8.1,6.7,5.0,技术
603088,宁波精达,7.08,7.0,8.1,6.7,5.0,技术
603110,东方材料,7.08,7.0,8.1,6.7,5.0,技术
603166,福达股份,7.08,7.0,8.1,6.7,5.0,技术
603138,海量数据,7.07,7.5,5.4,5.3,5.0,技术
002335,科华数据,7.06,7.0,8.1,6.5,5.0,技术
002553,南方精工,7.06,7.0,8.1,6.5,5.0,技术
002918,蒙娜丽莎,7.06,7.0,8.1,6.5,5.0,技术
600547,山东黄金,7.06,7.25,8.1,4.5,5.0,技术
600794,保税科技,7.06,7.0,8.1,6.5,5.0,技术
601952,苏垦农发,7.06,7.0,8.1,6.5,5.0,技术
603009,北特科技,7.06,7.0,8.1,6.5,5.0,技术
603227,雪峰科技,7.06,7.0,8.1,6.5,5.0,技术
000813,德展健康,7.04,7.0,5.4,9.0,5.0,技术
002063,远光软件,7.04,7.0,8.1,6.3,5.0,技术
002304,洋河股份,7.04,7.0,5.4,9.0,5.0,技术
002420,毅昌科技,7.04,7.25,5.4,7.0,5.0,技术
002423,中粮资本,7.04,7.0,8.1,6.3,5.0,技术
002601,龙佰集团,7.04,7.25,5.4,7.0,5.0,技术
002892,科力尔,7.04,7.0,7.2,7.2,5.0,技术
600698,湖南天雁,7.04,7.0,5.4,9.0,5.0,技术
600742,富维股份,7.04,7.0,8.1,6.3,5.0,技术
002130,沃尔核材,7.03,7.0,8.1,6.2,5.0,技术
603806,福斯特,7.03,7.0,8.1,6.2,5.0,技术
002989,中天精装,7.01,7.25,5.4,6.7,5.0,技术
600584,长电科技,7.01,7.0,8.1,6.0,5.0,技术
000965,天保基建,7.0,7.0,7.2,6.8,5.0,技术
000402,金融街,6.99,7.0,5.4,8.5,5.0,技术
002761,浙江建投,6.99,7.0,5.4,8.5,5.0,技术
600129,太极集团,6.99,7.0,5.4,8.5,5.0,技术
600761,安徽合力,6.99,7.25,5.4,6.5,5.0,技术
603135,中重科技,6.99,7.0,5.4,8.5,5.0,技术
603596,伯特利,6.99,7.25,5.4,6.5,5.0,技术
603706,东方环宇,6.99,7.0,5.4,8.5,5.0,技术
603757,大元泵业,6.99,7.25,5.4,6.5,5.0,技术
603948,建业股份,6.99,7.0,5.4,8.5,5.0,技术
600581,八一钢铁,6.97,7.0,5.4,8.3,5.0,技术
000700,模塑科技,6.96,7.0,8.1,5.5,5.0,技术
002185,华天科技,6.96,7.0,8.1,5.5,5.0,技术
002737,葵花药业,6.96,7.0,5.4,8.2,5.0,技术
600373,中文传媒,6.96,7.0,5.4,8.2,5.0,技术
603045,福达合金,6.96,7.0,8.1,5.5,5.0,技术
603296,华勤技术,6.96,7.0,5.4,8.2,5.0,技术
000002,万科A,6.94,7.0,5.4,8.0,5.0,技术
000550,江铃汽车,6.94,7.0,5.4,8.0,5.0,技术
000717,中南股份,6.94,7.0,5.4,8.0,5.0,技术
000750,国海证券,6.94,7.0,5.4,8.0,5.0,技术
000761,本钢板材,6.94,7.0,5.4,8.0,5.0,技术
000782,恒申新材,6.94,7.0,5.4,8.0,5.0,技术
000898,鞍钢股份,6.94,7.0,5.4,8.0,5.0,技术
002068,黑猫股份,6.94,7.0,5.4,8.0,5.0,技术
002100,天康生物,6.94,7.0,5.4,8.0,5.0,技术
002298,中电鑫龙,6.94,7.0,5.4,8.0,5.0,技术
002683,广东宏大,6.94,7.25,5.4,6.0,5.0,技术
600095,湘财股份,6.94,7.0,5.4,8.0,5.0,技术
600660,福耀玻璃,6.94,7.0,5.4,8.0,5.0,技术
600732,爱旭股份,6.94,7.0,5.4,8.0,5.0,技术
600782,新钢股份,6.94,7.0,5.4,8.0,5.0,技术
600798,宁波海运,6.94,7.0,5.4,8.0,5.0,技术
601162,天风证券,6.94,7.0,5.4,8.0,5.0,技术
603071,物产环能,6.94,7.0,5.4,8.0,5.0,技术
603179,新泉股份,6.94,7.5,5.4,4.0,5.0,技术
603367,辰欣药业,6.94,7.0,5.4,8.0,5.0,技术
603373,安邦护卫,6.94,7.0,5.4,8.0,5.0,技术
603393,新天然气,6.94,7.0,5.4,8.0,5.0,技术
603529,爱玛科技,6.94,7.0,5.4,8.0,5.0,技术
000401,金隅冀东,6.92,7.0,5.4,7.8,5.0,技术
002019,亿帆医药,6.92,7.0,5.4,7.8,5.0,技术
603538,美诺华,6.92,7.0,5.4,7.8,5.0,技术
000880,潍柴重机,6.91,7.0,8.1,5.0,5.0,技术
000967,盈峰环境,6.91,6.75,8.1,7.0,5.0,技术
002534,西子洁能,6.91,6.75,8.1,7.0,5.0,技术
002727,一心堂,6.91,6.75,8.1,7.0,5.0,技术
600367,红星发展,6.91,6.75,8.1,7.0,5.0,技术
600522,中天科技,6.91,6.75,8.1,7.0,5.0,技术
601699,潞安环能,6.91,7.0,5.4,7.7,5.0,技术
603325,博隆技术,6.91,7.0,5.4,7.7,5.0,技术
000034,神州数码,6.89,7.0,5.4,7.5,5.0,技术
002008,大族激光,6.89,7.25,5.4,5.5,5.0,技术
002269,美邦服饰,6.89,7.0,5.4,7.5,5.0,技术
002819,东方中科,6.89,7.0,5.4,7.5,5.0,技术
600552,凯盛科技,6.89,7.0,7.2,5.7,5.0,技术
601588,北辰实业,6.89,7.0,5.4,7.5,5.0,技术
603416,信捷电气,6.89,7.0,5.4,7.5,5.0,技术
603016,新宏泰,6.88,6.75,8.1,6.7,5.0,技术
603344,星德胜,6.88,6.75,8.1,6.7,5.0,技术
603312,西典新能,6.87,7.0,5.4,7.3,5.0,技术
002225,濮耐股份,6.86,6.75,8.1,6.5,5.0,技术
002626,金达威,6.86,6.75,8.1,6.5,5.0,技术
002747,埃斯顿,6.86,7.0,5.4,7.2,5.0,技术
002765,蓝黛科技,6.86,7.0,5.4,7.2,5.0,技术
002850,科达利,6.86,7.0,5.4,7.2,5.0,技术
600612,老凤祥,6.86,7.0,5.4,7.2,5.0,技术
603086,先达股份,6.86,7.0,5.4,7.2,5.0,技术
000513,丽珠集团,6.84,7.0,5.4,7.0,5.0,技术
000581,威孚高科,6.84,7.0,5.4,7.0,5.0,技术
002009,天奇股份,6.84,7.25,5.4,5.0,5.0,技术
002048,宁波华翔,6.84,7.0,5.4,7.0,5.0,技术
002230,科大讯飞,6.84,7.0,5.4,7.0,5.0,技术
002527,新时达,6.84,7.0,5.4,7.0,5.0,技术
002915,中欣氟材,6.84,7.0,5.4,7.0,5.0,技术
600180,瑞茂通,6.84,7.0,5.4,7.0,5.0,技术
600216,浙江医药,6.84,7.0,5.4,7.0,5.0,技术
600649,城投控股,6.84,7.0,5.4,7.0,5.0,技术
600872,中炬高新,6.84,7.0,5.4,7.0,5.0,技术
600873,梅花生物,6.84,7.0,5.4,7.0,5.0,技术
600933,爱柯迪,6.84,7.0,5.4,7.0,5.0,技术
601099,太平洋,6.84,7.0,5.4,7.0,5.0,技术
603118,共进股份,6.84,7.0,5.4,7.0,5.0,技术
603201,常润股份,6.84,7.0,5.4,7.0,5.0,技术
603275,众辰科技,6.84,7.0,5.4,7.0,5.0,技术
603383,顶点软件,6.84,7.0,5.4,7.0,5.0,技术
603400,华之杰,6.84,7.0,5.4,7.0,5.0,技术
603658,安图生物,6.84,7.0,5.4,7.0,5.0,技术
603666,亿嘉和,6.84,7.0,5.4,7.0,5.0,技术
603690,至纯科技,6.84,6.75,8.1,6.3,5.0,技术
603833,欧派家居,6.84,7.0,5.4,7.0,5.0,技术
603937,丽岛新材,6.84,7.0,5.4,7.0,5.0,技术
603995,甬金股份,6.84,7.0,5.4,7.0,5.0,技术
600536,中国软件,6.82,7.0,5.4,6.8,5.0,技术
601777,千里科技,6.82,7.0,5.4,6.8,5.0,技术
000009,中国宝安,6.81,6.5,8.1,8.0,5.0,技术
002959,小熊电器,6.81,7.0,5.4,6.7,5.0,技术
600048,保利发展,6.81,6.5,8.1,8.0,5.0,技术
600325,华发股份,6.81,6.5,8.1,8.0,5.0,技术
601696,中银证券,6.81,6.5,8.1,8.0,5.0,技术
600256,广汇能源,6.79,6.5,8.1,7.8,5.0,技术
600396,华电辽能,6.79,7.0,5.4,6.5,5.0,技术
600703,三安光电,6.79,7.0,5.4,6.5,5.0,技术
600751,海航科技,6.79,7.0,5.4,6.5,5.0,技术
601616,广电电气,6.79,7.0,5.4,6.5,5.0,技术
000938,紫光股份,6.78,6.5,8.1,7.7,5.0,技术
002368,太极股份,6.78,6.5,8.1,7.7,5.0,技术
002871,伟隆股份,6.78,6.75,8.1,5.7,5.0,技术
000710,贝瑞基因,6.77,7.0,5.4,6.3,5.0,技术
002179,中航光电,6.77,7.0,5.4,6.3,5.0,技术
002707,众信旅游,6.77,6.75,7.2,6.5,5.0,技术
603299,苏盐井神,6.77,7.0,5.4,6.3,5.0,技术
002580,圣阳股份,6.76,6.5,8.1,7.5,5.0,技术
600481,双良节能,6.76,7.0,5.4,6.2,5.0,技术
600629,华建集团,6.76,6.5,8.1,7.5,5.0,技术
600468,百利电气,6.75,6.75,7.2,6.3,5.0,技术
002583,海能达,6.74,6.75,5.4,8.0,5.0,技术
603051,鹿山新材,6.74,7.0,5.4,6.0,5.0,技术
600171,上海贝岭,6.73,6.5,8.1,7.2,5.0,技术
600866,星湖科技,6.73,6.5,8.1,7.2,5.0,技术
601311,骆驼股份,6.73,6.5,8.1,7.2,5.0,技术
603005,晶方科技,6.73,6.5,8.1,7.2,5.0,技术
603583,捷昌驱动,6.73,6.5,8.1,7.2,5.0,技术
603639,海利尔,6.73,6.5,8.1,7.2,5.0,技术
603728,鸣志电器,6.73,6.5,8.1,7.2,5.0,技术
603886,元祖股份,6.73,6.5,8.1,7.2,5.0,技术
002145,钛能化学,6.72,6.5,7.2,8.0,5.0,技术
002315,焦点科技,6.72,7.0,5.4,5.8,5.0,技术
002074,国轩高科,6.71,6.5,8.1,7.0,5.0,技术
002869,金溢科技,6.71,6.5,8.1,7.0,5.0,技术
601016,节能风电,6.71,6.5,8.1,7.0,5.0,技术
603960,克来机电,6.71,6.5,8.1,7.0,5.0,技术
603969,银龙股份,6.71,6.5,8.1,7.0,5.0,技术
603773,沃格光电,6.69,7.0,5.4,5.5,5.0,技术
002392,北京利尔,6.68,6.5,8.1,6.7,5.0,技术
600848,上海临港,6.66,6.25,8.1,8.5,5.0,技术
603181,皇马科技,6.66,6.5,8.1,6.5,5.0,技术
000069,华侨城A,6.64,6.75,5.4,7.0,5.0,技术
002124,天邦食品,6.64,6.5,5.4,9.0,5.0,技术
600463,空港股份,6.64,6.5,5.4,9.0,5.0,技术
601333,广深铁路,6.64,6.5,8.1,6.3,5.0,技术
603799,华友钴业,6.64,6.75,5.4,7.0,5.0,技术
002766,索菱股份,6.59,6.75,5.4,6.5,5.0,技术
600606,绿地控股,6.59,6.5,5.4,8.5,5.0,技术
603222,济民健康,6.59,6.5,5.4,8.5,5.0,技术
603679,华体科技,6.59,6.5,5.4,8.5,5.0,技术
002883,中设股份,6.58,6.25,8.1,7.7,5.0,技术
600380,健康元,6.58,6.25,8.1,7.7,5.0,技术
000564,供销大集,6.56,6.5,5.4,8.2,5.0,技术
002119,康强电子,6.56,6.5,8.1,5.5,5.0,技术
002294,信立泰,6.56,6.25,8.1,7.5,5.0,技术
600557,康缘药业,6.56,6.25,8.1,7.5,5.0,技术
603221,爱丽家居,6.56,6.25,8.1,7.5,5.0,技术
600460,士兰微,6.55,6.5,7.2,6.3,5.0,技术
000665,湖北广电,6.54,6.5,5.4,8.0,5.0,技术
000951,中国重汽,6.54,6.5,5.4,8.0,5.0,技术
002127,南极电商,6.54,6.5,5.4,8.0,5.0,技术
600395,盘江股份,6.54,6.5,5.4,8.0,5.0,技术
600658,电子城,6.54,6.5,5.4,8.0,5.0,技术
600843,上工申贝,6.54,6.5,5.4,8.0,5.0,技术
601127,赛力斯,6.54,6.5,5.4,8.0,5.0,技术
601880,辽港股份,6.54,6.5,5.4,8.0,5.0,技术
603078,江化微,6.54,6.5,8.1,5.3,5.0,技术
603279,景津装备,6.54,6.75,5.4,6.0,5.0,技术
000422,湖北宜化,6.53,6.25,8.1,7.2,5.0,技术
002416,爱施德,6.53,6.25,8.1,7.2,5.0,技术
002511,中顺洁柔,6.53,6.25,8.1,7.2,5.0,技术
002962,五方光电,6.53,6.25,8.1,7.2,5.0,技术
600498,烽火通信,6.53,6.75,8.1,3.2,5.0,技术
600888,新疆众和,6.53,6.25,8.1,7.2,5.0,技术
603036,如通股份,6.53,6.25,8.1,7.2,5.0,技术
603037,凯众股份,6.53,6.5,8.1,5.2,5.0,技术
002346,柘中股份,6.52,6.75,5.4,5.8,5.0,技术
002006,精工科技,6.51,6.25,8.1,7.0,5.0,技术
002261,拓维信息,6.51,6.5,5.4,7.7,5.0,技术
600983,惠而浦,6.51,6.25,8.1,7.0,5.0,技术
603505,金石资源,6.51,6.25,8.1,7.0,5.0,技术
603519,立霸股份,6.51,6.25,8.1,7.0,5.0,技术
600383,金地集团,6.49,6.5,5.4,7.5,5.0,技术
600505,西昌电力,6.49,6.5,5.4,7.5,5.0,技术
603333,尚纬股份,6.49,6.5,5.4,7.5,5.0,技术
603602,纵横通信,6.49,6.25,7.2,7.7,5.0,技术
002036,联创电子,6.46,6.5,5.4,7.2,5.0,技术
002382,蓝帆医疗,6.46,6.5,5.4,7.2,5.0,技术
002645,华宏科技,6.46,6.5,5.4,7.2,5.0,技术
002876,三利谱,6.46,6.25,8.1,6.5,5.0,技术
002929,润建股份,6.46,6.5,5.4,7.2,5.0,技术
000709,河钢股份,6.44,6.5,5.4,7.0,5.0,技术
002131,利欧股份,6.44,7.0,5.4,3.0,5.0,技术
002277,友阿股份,6.44,6.5,5.4,7.0,5.0,技术
002575,群兴玩具,6.44,6.5,5.4,7.0,5.0,技术
002597,金禾实业,6.44,6.25,8.1,6.3,5.0,技术
002858,力盛体育,6.44,6.5,5.4,7.0,5.0,技术
600000,浦发银行,6.44,6.5,5.4,7.0,5.0,技术
601005,重庆钢铁,6.44,6.5,5.4,7.0,5.0,技术
601567,三星医疗,6.44,6.5,5.4,7.0,5.0,技术
601908,京运通,6.44,6.5,5.4,7.0,5.0,技术
603458,勘设股份,6.44,6.75,5.4,5.0,5.0,技术
600276,恒瑞医药,6.43,6.0,8.1,8.2,5.0,技术
600667,太极实业,6.43,6.25,8.1,6.2,5.0,技术
600736,苏州高新,6.42,6.25,7.2,7.0,5.0,技术
600521,华海药业,6.41,6.0,8.1,8.0,5.0,技术
600787,中储股份,6.41,6.0,8.1,8.0,5.0,技术
601098,中南传媒,6.41,6.0,8.1,8.0,5.0,技术
601865,福莱特,6.41,6.0,8.1,8.0,5.0,技术
603057,紫燕食品,6.41,6.25,8.1,6.0,5.0,技术
603111,康尼机电,6.41,6.0,8.1,8.0,5.0,技术
603115,海星股份,6.41,6.25,8.1,6.0,5.0,技术
603866,桃李面包,6.41,6.0,8.1,8.0,5.0,技术
603290,斯达半导,6.39,6.5,5.4,6.5,5.0,技术
603630,拉芳家化,6.39,6.0,8.1,7.8,5.0,技术
002755,奥赛康,6.38,6.0,8.1,7.7,5.0,技术
002849,威星智能,6.38,6.25,8.1,5.7,5.0,技术
603496,恒为科技,6.38,6.0,8.1,7.7,5.0,技术
002366,融发核电,6.37,6.5,5.4,6.3,5.0,技术
600008,首创环保,6.36,6.0,8.1,7.5,5.0,技术
600196,复星医药,6.36,6.0,8.1,7.5,5.0,技术
603979,金诚信,6.36,6.5,5.4,6.2,5.0,技术
000020,深华发A,6.34,6.25,5.4,8.0,5.0,技术
000963,华东医药,6.34,6.25,5.4,8.0,5.0,技术
002229,鸿博股份,6.34,6.25,5.4,8.0,5.0,技术
002313,日海智能,6.34,6.25,5.4,8.0,5.0,技术
002373,千方科技,6.34,6.25,7.2,6.2,5.0,技术
603139,康惠股份,6.34,6.25,5.4,8.0,5.0,技术
000705,浙江震元,6.33,6.0,8.1,7.2,5.0,技术
002979,雷赛智能,6.33,6.0,8.1,7.2,5.0,技术
603811,诚意药业,6.33,6.0,8.1,7.2,5.0,技术
002106,莱宝高科,6.31,6.0,8.1,7.0,5.0,技术
002139,拓邦股份,6.31,6.0,8.1,7.0,5.0,技术
600480,凌云股份,6.31,6.0,8.1,7.0,5.0,技术
601921,浙版传媒,6.31,6.0,8.1,7.0,5.0,技术
603151,邦基科技,6.31,6.0,8.1,7.0,5.0,技术
603248,锡华科技,6.31,6.0,8.1,7.0,5.0,技术
603725,天安新材,6.31,6.0,8.1,7.0,5.0,技术
603989,艾华集团,6.31,6.0,8.1,7.0,5.0,技术
002246,北化股份,6.29,6.5,5.4,5.5,5.0,技术
603285,键邦股份,6.29,6.5,5.4,5.5,5.0,技术
002517,恺英网络,6.28,6.0,8.1,6.7,5.0,技术
603089,正裕工业,6.28,6.0,8.1,6.7,5.0,技术
002091,江苏国泰,6.26,5.75,8.1,8.5,5.0,技术
600603,广汇物流,6.26,6.0,8.1,6.5,5.0,技术
600808,马钢股份,6.26,6.25,5.4,7.2,5.0,技术
603056,德邦股份,6.26,6.0,8.1,6.5,5.0,技术
603613,国联股份,6.26,6.25,5.4,7.2,5.0,技术
603677,奇精机械,6.26,5.75,8.1,8.5,5.0,技术
002389,航天彩虹,6.24,6.25,5.4,7.0,5.0,技术
002501,利源股份,6.24,6.25,5.4,7.0,5.0,技术
002510,天汽模,6.24,6.25,5.4,7.0,5.0,技术
002866,传艺科技,6.24,6.25,5.4,7.0,5.0,技术
600131,国网信通,6.24,6.0,8.1,6.3,5.0,技术
600839,四川长虹,6.24,6.0,7.2,7.2,5.0,技术
603656,泰禾智能,6.24,6.25,5.4,7.0,5.0,技术
603733,仙鹤股份,6.24,6.25,5.4,7.0,5.0,技术
002251,步步高,6.23,5.75,8.1,8.2,5.0,技术
002664,信质集团,6.23,6.0,8.1,6.2,5.0,技术
603876,鼎胜新材,6.23,6.0,8.1,6.2,5.0,技术
000557,西部创业,6.21,5.75,8.1,8.0,5.0,技术
600310,广西能源,6.21,5.75,8.1,8.0,5.0,技术
600419,天润乳业,6.21,6.25,5.4,6.7,5.0,技术
600833,第一医药,6.21,5.75,8.1,8.0,5.0,技术
000525,红太阳,6.19,6.0,5.4,8.5,5.0,技术
002042,华孚时尚,6.19,6.0,5.4,8.5,5.0,技术
002079,苏州固锝,6.19,6.0,7.2,6.7,5.0,技术
002615,哈尔斯,6.19,5.75,8.1,7.8,5.0,技术
002659,凯文教育,6.19,6.25,5.4,6.5,5.0,技术
601083,锦江航运,6.19,5.75,8.1,7.8,5.0,技术
603200,上海洗霸,6.19,6.0,8.1,5.8,5.0,技术
603982,泉峰汽车,6.19,6.0,5.4,8.5,5.0,技术
002144,宏达高科,6.18,5.75,8.1,7.7,5.0,技术
600644,乐山电力,6.17,6.0,5.4,8.3,5.0,技术
000027,深圳能源,6.16,5.75,8.1,7.5,5.0,技术
000685,中山公用,6.16,5.75,8.1,7.5,5.0,技术
002965,祥鑫科技,6.16,6.0,5.4,8.2,5.0,技术
603018,华设集团,6.16,5.75,8.1,7.5,5.0,技术
000400,许继电气,6.14,6.25,5.4,6.0,5.0,技术
002154,报喜鸟,6.14,5.75,8.1,7.3,5.0,技术
002481,双塔食品,6.14,5.75,7.2,8.2,5.0,技术
002840,华统股份,6.14,6.0,5.4,8.0,5.0,技术
600487,亨通光电,6.14,6.25,5.4,6.0,5.0,技术
600563,法拉电子,6.14,6.0,5.4,8.0,5.0,技术
600876,凯盛新能,6.14,6.0,5.4,8.0,5.0,技术
603199,九华旅游,6.14,6.25,5.4,6.0,5.0,技术
603202,天有为,6.14,6.0,5.4,8.0,5.0,技术
603257,中国瑞林,6.14,6.0,5.4,8.0,5.0,技术
603392,万泰生物,6.14,6.0,5.4,8.0,5.0,技术
603818,曲美家居,6.14,6.0,5.4,8.0,5.0,技术
002111,威海广泰,6.13,5.75,8.1,7.2,5.0,技术
600101,明星电力,6.13,5.75,8.1,7.2,5.0,技术
601066,中信建投,6.13,5.75,8.1,7.2,5.0,技术
603605,珀莱雅,6.12,6.0,5.4,7.8,5.0,技术
603701,德宏股份,6.12,6.25,5.4,5.8,5.0,技术
002094,青岛金王,6.11,6.0,5.4,7.7,5.0,技术
002625,光启技术,6.11,5.75,8.1,7.0,5.0,技术
002802,洪汇新材,6.11,5.75,8.1,7.0,5.0,技术
002845,同兴达,6.11,5.75,8.1,7.0,5.0,技术
600116,三峡水利,6.11,5.75,8.1,7.0,5.0,技术
600133,东湖高新,6.11,5.75,8.1,7.0,5.0,技术
600138,中青旅,6.11,5.75,8.1,7.0,5.0,技术
600210,紫江企业,6.11,5.75,8.1,7.0,5.0,技术
600211,西藏药业,6.11,6.0,5.4,7.7,5.0,技术
600282,南钢股份,6.11,5.75,8.1,7.0,5.0,技术
600509,天富能源,6.11,5.75,8.1,7.0,5.0,技术
600744,华银电力,6.11,6.0,5.4,7.7,5.0,技术
600850,电科数字,6.11,5.75,8.1,7.0,5.0,技术
603187,海容冷链,6.11,5.75,8.1,7.0,5.0,技术
603579,荣泰健康,6.11,6.0,5.4,7.7,5.0,技术
000158,常山北明,6.09,6.0,5.4,7.5,5.0,技术
002347,泰尔股份,6.09,6.25,5.4,5.5,5.0,技术
002773,康弘药业,6.09,6.0,5.4,7.5,5.0,技术
603477,巨星农牧,6.09,6.0,5.4,7.5,5.0,技术
000739,普洛药业,6.08,5.75,8.1,6.7,5.0,技术
603132,金徽股份,6.08,5.75,8.1,6.7,5.0,技术
603175,超颖电子,6.08,5.75,8.1,6.7,5.0,技术
000551,创元科技,6.06,5.75,8.1,6.5,5.0,技术
000567,海德股份,6.06,5.75,8.1,6.5,5.0,技术
000837,秦川机床,6.06,6.0,5.4,7.2,5.0,技术
002266,浙富控股,6.06,5.75,8.1,6.5,5.0,技术
002281,光迅科技,6.06,5.75,8.1,6.5,5.0,技术
002409,雅克科技,6.06,6.25,5.4,5.2,5.0,技术
002605,姚记科技,6.06,6.0,5.4,7.2,5.0,技术
603203,快克智能,6.06,5.75,8.1,6.5,5.0,技术
603381,永臻股份,6.06,6.0,5.4,7.2,5.0,技术
603486,科沃斯,6.06,6.0,5.4,7.2,5.0,技术
603938,三孚股份,6.06,6.0,8.1,4.5,5.0,技术
000029,深深房A,6.04,6.0,5.4,7.0,5.0,技术
002077,大港股份,6.04,6.0,5.4,7.0,5.0,技术
002133,广宇集团,6.04,6.0,5.4,7.0,5.0,技术
002886,沃特股份,6.04,6.0,5.4,7.0,5.0,技术
002921,联诚精密,6.04,6.25,5.4,5.0,5.0,技术
002945,华林证券,6.04,6.0,5.4,7.0,5.0,技术
600226,亨通股份,6.04,6.25,5.4,5.0,5.0,技术
603207,小方制药,6.04,6.0,5.4,7.0,5.0,技术
603816,顾家家居,6.04,6.0,5.4,7.0,5.0,技术
603863,松炀资源,6.04,6.0,5.4,7.0,5.0,技术
603880,南卫股份,6.04,6.0,5.4,7.0,5.0,技术
603893,瑞芯微,6.04,5.75,8.1,6.3,5.0,技术
603900,莱绅通灵,6.04,6.0,5.4,7.0,5.0,技术
603917,合力科技,6.04,6.0,5.4,7.0,5.0,技术
603939,益丰药房,6.04,6.0,5.4,7.0,5.0,技术
603968,醋化股份,6.04,6.0,5.4,7.0,5.0,技术
002558,巨人网络,6.03,5.75,8.1,6.2,5.0,技术
000661,长春高新,6.02,6.0,5.4,6.8,5.0,技术
603390,通达电气,6.02,5.75,7.2,7.0,5.0,技术
002254,泰和新材,6.01,5.75,8.1,6.0,5.0,技术
002465,海格通信,6.01,5.75,8.1,6.0,5.0,技术
002617,露笑科技,6.01,6.0,5.4,6.7,5.0,技术
002824,和胜股份,6.01,5.75,8.1,6.0,5.0,技术
002837,英维克,6.01,5.75,8.1,6.0,5.0,技术
600026,中远海能,6.01,5.75,8.1,6.0,5.0,技术
600153,建发股份,6.01,5.5,8.1,8.0,5.0,技术
600372,中航机载,6.01,5.75,8.1,6.0,5.0,技术
600959,江苏有线,6.01,6.0,5.4,6.7,5.0,技术
600961,株冶集团,6.01,5.75,8.1,6.0,5.0,技术
603848,好太太,6.01,5.5,8.1,8.0,5.0,技术
603856,东宏股份,6.01,5.5,8.1,8.0,5.0,技术
603970,中农立华,6.01,5.5,8.1,8.0,5.0,技术
603992,松霖科技,6.01,5.75,8.1,6.0,5.0,技术
600495,晋西车轴,5.99,5.75,5.4,8.5,5.0,技术
603612,索通发展,5.99,6.0,5.4,6.5,5.0,技术
603990,麦迪科技,5.99,5.75,5.4,8.5,5.0,技术
601233,桐昆股份,5.98,5.75,8.1,5.7,5.0,技术
603095,越剑智能,5.98,5.75,8.1,5.7,5.0,技术
601798,蓝科高新,5.97,6.0,5.4,6.3,5.0,技术
002175,东方智造,5.96,5.75,5.4,8.2,5.0,技术
002685,华东重机,5.96,5.75,5.4,8.2,5.0,技术
002810,山东赫达,5.96,5.75,8.1,5.5,5.0,技术
600273,嘉化能源,5.96,5.75,8.1,5.5,5.0,技术
601607,上海医药,5.96,5.75,5.4,8.2,5.0,技术
603210,泰鸿万立,5.96,5.5,8.1,7.5,5.0,技术
603421,鼎信通讯,5.96,5.75,5.4,8.2,5.0,技术
603456,九洲药业,5.96,5.5,8.1,7.5,5.0,技术
002243,力合科创,5.95,5.75,7.2,6.3,5.0,技术
000738,航发控制,5.94,5.75,8.1,5.3,5.0,技术
000921,海信家电,5.94,5.75,5.4,8.0,5.0,技术
002176,江特电机,5.94,5.75,5.4,8.0,5.0,技术
002459,晶澳科技,5.94,6.0,5.4,6.0,5.0,技术
002513,蓝丰生化,5.94,6.0,5.4,6.0,5.0,技术
601012,隆基绿能,5.94,5.75,5.4,8.0,5.0,技术
601186,中国铁建,5.94,5.75,5.4,8.0,5.0,技术
601669,中国电建,5.94,5.5,8.1,7.3,5.0,技术
603031,安孚科技,5.94,5.75,8.1,5.3,5.0,技术
603335,迪生力,5.94,5.75,5.4,8.0,5.0,技术
603801,志邦家居,5.94,5.75,5.4,8.0,5.0,技术
603908,牧高笛,5.93,5.5,8.1,7.2,5.0,技术
603909,建发合诚,5.93,5.5,8.1,7.2,5.0,技术
600330,天通股份,5.92,5.75,7.2,6.0,5.0,技术
600641,先导基电,5.92,6.0,5.4,5.8,5.0,技术
603988,中电电机,5.92,6.0,5.4,5.8,5.0,技术
002391,长青股份,5.91,5.75,5.4,7.7,5.0,技术
002425,凯撒文化,5.91,5.75,5.4,7.7,5.0,技术
002514,宝馨科技,5.91,5.75,5.4,7.7,5.0,技术
002719,麦趣尔,5.91,5.75,5.4,7.7,5.0,技术
002947,恒铭达,5.91,5.75,5.4,7.7,5.0,技术
600156,华升股份,5.91,5.75,5.4,7.7,5.0,技术
600793,宜宾纸业,5.91,5.75,5.4,7.7,5.0,技术
603829,洛凯股份,5.91,5.5,8.1,7.0,5.0,技术
000048,京基智农,5.89,6.0,5.4,5.5,5.0,技术
002746,仙坛股份,5.89,5.75,5.4,7.5,5.0,技术
002775,文科股份,5.89,5.75,5.4,7.5,5.0,技术
601677,明泰铝业,5.89,5.75,5.4,7.5,5.0,技术
603650,彤程新材,5.88,5.75,8.1,4.7,5.0,技术
000420,吉林化纤,5.86,5.75,5.4,7.2,5.0,技术
000601,韶能股份,5.86,5.75,5.4,7.2,5.0,技术
002193,如意集团,5.86,5.75,5.4,7.2,5.0,技术
002427,尤夫股份,5.86,5.75,5.4,7.2,5.0,技术
002669,康达新材,5.86,5.75,5.4,7.2,5.0,技术
002928,华夏航空,5.86,5.75,5.4,7.2,5.0,技术
600719,大连热电,5.86,5.75,5.4,7.2,5.0,技术
